poi_id,name,latitude,longitude,category
node/25257643,Piccadilly Circus,51.5100935,-0.1346381,other
node/25288702,Kensal Rise,51.534626,-0.2197743,stop_position
node/25315662,Caledonian Road & Barnsbury,51.5432606,-0.1159066,stop_position
node/25318238,Fulham Broadway,51.4809254,-0.1944093,stop_position
node/25324919,Woodgrange Park,51.5490932,0.0451566,stop_position
node/25455206,Clerkenwell,51.5290038,-0.1102367,other
node/25471087,Marquess of Anglesey,51.5128467,-0.1212167,pub
node/25473538,The Liberty Bounds,51.509731,-0.0785318,pub
node/25474641,Barbican Centre (Cinema),51.5197763,-0.0937556,cinema
node/25475187,The Cheshire Cheese,51.5114165,-0.0776978,pub
node/25475389,Woburn Cafe,51.5265807,-0.1292505,cafe
node/25475914,The Swan,51.5210917,-0.1228519,pub
node/25477351,Liverpool Street Station,51.5174349,-0.0806135,platform
node/25496587,Oxford Circus,51.5152938,-0.1420715,other
node/25496840,26 Furnival Street,51.5167141,-0.1103638,restaurant
node/25496842,Cornwall Road Parking,51.50623,-0.1110639,parking
node/25497832,Cafe Angel,51.5247641,-0.1161125,cafe
node/25501630,McGlynn's,51.5284488,-0.1233084,other
node/25503841,Ludgate Hill / Old Bailey,51.5139021,-0.101947,stop_position
node/25503923,King's Cross Thameslink,51.5305705,-0.1200595,other
node/25504710,Eastman Dental Hospital,51.5264411,-0.1176955,other
node/25507018,Royal Tank Regiment Memorial,51.5061264,-0.1244528,memorial
node/25507019,The Gurkha Soldier,51.5050924,-0.1249977,memorial
node/25507022,Anglo-Belgian War Memorial,51.5086558,-0.1207417,memorial
node/25507023,Spencer Compton,51.5048489,-0.126149,artwork
node/25507033,Royal Air Force Memorial,51.5039918,-0.1230828,memorial
node/25507034,Battle of Britain Memorial,51.502939,-0.123428,memorial
node/25507035,Douglas Haig,51.5042783,-0.1262449,monument
node/25507036,"Alan Brooke, 1st Viscount Alanbrooke",51.5035868,-0.1258141,memorial
node/25507037,Monty,51.503367,-0.1258314,memorial
node/25507055,Derby Gate Pass Office,51.5018356,-0.1254487,other
node/25508657,Queen Charlotte,51.5220351,-0.1226708,artwork
node/25510381,Crown & Cushion,51.4994616,-0.1139642,pub
node/25524263,St. James's Park,51.4992816,-0.1345942,station
node/25531623,Shepherd's Bush (Central Line),51.5047634,-0.2184386,other
node/25534427,Westminster,51.5013562,-0.1249302,station
node/25544124,Tesco Express,51.5111215,-0.1251645,convenience
node/25597628,The Angelic,51.5347892,-0.1072883,pub
node/25620776,Groups Entrance to the Tower,51.5073654,-0.0763826,other
node/25626799,Portman Street / Selfridges,51.5142563,-0.1561998,stop_position
node/25746185,The Cheshire Cheese,51.5123895,-0.1131849,pub
node/25813306,Esso,51.5455813,-0.133287,fuel
node/25813308,Tesco Express,51.5453412,-0.1333414,convenience
node/25831017,Camden Town,51.53946,-0.1423225,stop_position
node/25831302,Lockside Lounge,51.5410872,-0.1466139,bar
node/25831313,Lock 17,51.5412394,-0.14576,bar
node/25878200,Cumberland Turn,51.5372872,-0.1519231,other
node/26070820,Windlass Place,51.4905335,-0.0343015,stop_position
node/26241873,De Beauvoir Town,51.5410206,-0.0806069,other
node/26310696,Fox on the Green,51.536675,-0.1031148,bar
node/26374016,Queensway,51.5101973,-0.1872283,stop_position
node/26374027,Bayswater,51.5123038,-0.188251,stop_position
node/26374056,Lancaster Gate,51.5116952,-0.1750689,stop_position
node/26389456,Falmouth Gate,51.4978377,-0.178648,other
node/26389825,Albert Gate,51.5025733,-0.158515,other
node/26545978,Walworth,51.4901142,-0.0906603,other
node/26546003,Elephant and Castle,51.495007,-0.1003315,other
node/26547155,Canonbury,51.5422388,-0.0903249,other
node/26573161,Odeon Mezzanine,51.5102139,-0.1290844,cinema
node/26573168,Cineworld Leicester Square,51.5109335,-0.1304091,cinema
node/26573173,Vue Leicester Square,51.5112449,-0.1293677,cinema
node/26610587,The Good Mixer,51.5394566,-0.1446078,pub
node/26610590,The Oxford Arms,51.5405479,-0.1443341,pub
node/26610612,Canalside Bar,51.5411992,-0.1458705,bar
node/26618618,M&S Foodhall,51.53781,-0.1420408,supermarket
node/26631299,Green Park,51.505721,-0.1415305,stop_position
node/26634145,Kilburn Park,51.5351104,-0.1941674,stop_position
node/26640694,Shoreditch Church,51.5259947,-0.077932,stop_position
node/26659113,Sainsbury's Local,51.5175867,-0.1087596,convenience
node/26671967,Odeon Luxe Haymarket,51.5095663,-0.1312249,cinema
node/26699541,Curzon Soho,51.5126577,-0.1306078,cinema
node/26699558,The Flying Horse,51.5165109,-0.1307587,pub
node/26745366,Mayfair,51.5110872,-0.147058,other
node/26745371,St Giles,51.5154723,-0.1284181,other
node/26746932,Holborn,51.5176447,-0.1193216,stop_position
node/26816003,Free Library,51.5204541,-0.0991614,public_bookcase
node/26816010,St Bartholomew's and the Royal London School of Medicine and Dentistry,51.5227918,-0.0996753,university
node/26817795,Tesco Express,51.5228051,-0.1587223,convenience
node/26819169,Waitrose,51.516488,-0.1872591,supermarket
node/26819248,Queensway,51.5159737,-0.1885334,toilets
node/26822710,Walworth,51.4906398,-0.0926651,other
node/26845558,Old Tree Daiwan Bee,51.5110542,-0.1325596,restaurant
node/26846355,QPark Chinatown,51.512357,-0.1295014,parking
node/26866990,Soho Cark Park,51.5153419,-0.142835,parking
node/27017235,Sir John Balcombe,51.5234117,-0.1618602,pub
node/27084532,Cabot Square Railings,51.5054672,-0.0223917,artwork
node/27125492,Chelsea Cross,51.4893728,-0.1755931,other
node/27289013,Devonshire Street,51.5262942,-0.0467539,other
node/27365020,Islington,51.5384287,-0.0999051,other
node/27365024,Bethnal Green,51.5303456,-0.0561633,other
node/27365025,Dalston,51.543212,-0.0760128,other
node/27365026,Haggerston,51.5366603,-0.0740127,other
node/27365028,Wapping,51.5071316,-0.0620152,other
node/27365029,Shoreditch,51.5266694,-0.0798926,other
node/27365030,City of London,51.5156177,-0.0919983,other
node/27365031,Clerkenwell,51.5237268,-0.1055555,other
node/27365033,Bloomsbury,51.5210963,-0.1289635,other
node/27365035,Bermondsey,51.4970125,-0.063268,other
node/27365036,Millwall,51.4933423,-0.0212187,other
node/27365037,Rotherhithe,51.5002908,-0.0436321,other
node/27365038,Stepney,51.5174023,-0.0462189,other
node/27365039,Limehouse,51.5133074,-0.0351492,other
node/27365040,Cubitt Town,51.4936677,-0.0082433,other
node/27365041,Blackwall,51.5065004,-0.0064024,other
node/27365042,Isle of Dogs,51.4978447,-0.0168854,other
node/27365043,Poplar,51.5110713,-0.0144629,other
node/27365044,Bromley-by-Bow,51.5229529,-0.0179722,other
node/27365045,Bow,51.5309383,-0.0274853,other
node/27365046,Stratford,51.5406878,0.0016208,other
node/27365299,Highbury,51.5457996,-0.1027127,other
node/27365300,Barnsbury,51.5389351,-0.114735,other
node/27365302,Greenwich,51.4820845,-0.0045417,other
node/27365303,Charlton,51.4826053,0.0365359,other
node/27365306,City of Westminster,51.4973206,-0.137149,other
node/27365501,Willesden,51.5466216,-0.2358661,other
node/27396436,South Kensington,51.4955817,-0.1831368,other
node/27396490,Knightsbridge,51.5008444,-0.166965,other
node/27431617,051,51.546265,-0.0758928,other
node/27431958,Senate House,51.5209095,-0.129344,other
node/27467064,Whitehall,51.5023278,-0.1260912,other
node/27467065,Fitzrovia,51.5229426,-0.1383554,other
node/27467066,Marylebone,51.5196374,-0.1519627,other
node/27467067,Chelsea,51.4888554,-0.1653781,other
node/27467182,Kensington,51.4989948,-0.1991229,other
node/27467184,Paddington,51.5161629,-0.1744856,other
node/27467185,Maida Vale,51.527592,-0.1905916,other
node/27481928,De Beauvoir Town,51.5405639,-0.0801312,other
node/27486121,Canning Town,51.5181741,0.0134976,other
node/27486122,West Ham,51.5343383,0.0077868,other
node/27504722,Cricketer's Gate,51.5322625,-0.0442542,other
node/27509199,Dilston Gate,51.4919596,-0.0543759,other
node/27553615,Plaistow,51.5293798,0.0249097,other
node/27553702,Kennington,51.4884523,-0.1092504,other
node/27553707,Vauxhall,51.4874834,-0.1229297,other
node/27553712,The Borough,51.5022549,-0.093898,other
node/27553719,Lambeth,51.4952111,-0.1163354,other
node/27555804,Warren Street,51.5246057,-0.1377493,stop_position
node/27718642,The Star Tavern,51.4984423,-0.155855,pub
node/28108910,Covent Garden,51.5130521,-0.1244469,stop_position
node/28108911,Chancery Lane,51.518255,-0.1139742,stop_position
node/29034424,Bethnal Green,51.5271395,-0.0544557,stop_position
node/29039088,The Queen's Larder,51.5212273,-0.1225308,pub
node/30148026,Charlton,51.4868675,0.0314121,stop_position
node/30148056,Westcombe Park,51.484282,0.0189037,stop_position
node/30585304,The Bayswater Arms,51.5126423,-0.187786,pub
node/30592669,The Fettler & Firkin,51.5158735,-0.1785626,old_pub
node/30592674,Prince Albert,51.5095361,-0.1975022,pub
node/31313902,Puma,51.5143674,-0.150589,clothes
node/31314241,DoubleTree by Hilton Hotel London - Marble Arch,51.514571,-0.1566381,hotel
node/31907614,Regent's Park,51.5236375,-0.1466069,stop_position
node/32351072,Edgware Road,51.5204413,-0.1702657,stop_position
node/32650554,Stratford High Street Station / Carpenters Road,51.5373831,-0.002673,stop_position
node/32650595,Bow Interchange,51.5291254,-0.0160641,other
node/32798784,City Road Lock Turning Point,51.5326357,-0.0981465,other
node/32921722,Lazy Ballerinas,51.5140621,-0.1088749,bar
node/32975881,London Bridge,51.5005666,-0.0817705,other
node/33043211,North Kensington,51.5160211,-0.2125832,other
node/33104076,West Silvertown Platform 2,51.5030375,0.0218222,stop_position
node/33104077,Pontoon Dock Platform 2,51.502225,0.0327128,stop_position
node/33104078,London City Airport Platform 2,51.5036779,0.0480105,stop_position
node/33779475,Holcroft Road,51.5413292,-0.0490936,stop_position
node/34059992,Bermondsey,51.4975933,-0.0641945,stop_position
node/34060600,North Greenwich,51.5008073,0.0047467,stop_position
node/34103191,King's Cross St Pancras,51.5307113,-0.1243426,stop_position
node/34578754,Tesco Express,51.5222866,-0.1722436,convenience
node/35123482,Millennium Milepost O2 Arena,51.5031722,-0.0014727,information
node/37878510,Chelsea,51.4890073,-0.1605578,other
node/41608098,Shadwell,51.5122775,-0.0569758,stop_position
node/46714849,The Baring Arms,51.537057,-0.0884773,pub
node/48202189,London Fields Post Office,51.5367898,-0.061817,other
node/48677482,St Augustine,51.5315866,-0.0686768,other
node/48705631,Bethnal Green Health Centre,51.5269619,-0.0642499,doctors
node/48716099,The Highway,51.5077468,-0.0666505,stop_position
node/48928595,London Hospital Tavern,51.5190934,-0.0589373,pub
node/49288280,Victoria Station,51.4966451,-0.1434915,stop_position
node/49311908,The Volunteer,51.5239797,-0.1585799,pub
node/49314952,The Colonel Fawcett,51.54181,-0.1359896,pub
node/49319602,The Marlborough Arms,51.5218219,-0.1337724,pub
node/49493800,The Oxford Arms,51.540209,-0.089854,other
node/49794429,Greenwood Road,51.5432266,-0.0637495,platform
node/50944778,Homerton (Platform 2),51.547069,-0.042501,stop_position
node/51944749,Kingsland High Street / Dalston Junction,51.5468984,-0.0756375,stop_position
node/52330436,Cecilia Road / Greenacre Court,51.5483097,-0.0664164,stop_position
node/52330450,Graham Road,51.5468528,-0.0693327,stop_position
node/52755412,The Duke of Wellington,51.5401086,-0.0744743,pub
node/52787118,Queensbridge Sports & Community Centre,51.5422368,-0.071346,sports_centre
node/55120421,Hammersmith Broadway,51.4921331,-0.2255344,stop_position
node/57215757,Iceland,51.539616,-0.0558389,frozen_food
node/57786872,Bishopsgate (West),51.5175405,-0.0807031,entrance
node/59169435,The Bolton,51.4895785,-0.1904313,pub
node/59931333,easyHotel Victoria,51.4919882,-0.1420048,hotel
node/59941556,Canal Gate,51.5350642,-0.0523935,other
node/60011421,Ladbrokes,51.5220451,-0.0462196,bookmaker
node/60124508,William Booth,51.5203522,-0.0542382,memorial
node/60277007,Leonard Montefiore Drinking Fountain,51.5185329,-0.0459359,memorial
node/60660465,Farmer J,51.5229924,-0.1257455,fast_food
node/60661040,Tesco Express,51.5233233,-0.1244579,convenience
node/60973743,Makers Alley,51.5423962,-0.1475841,other
node/60973745,Makers Alley,51.5425204,-0.1478904,other
node/60975865,Camden Town Station / Bayham Street,51.5386221,-0.1409663,stop_position
node/61101759,St Mark's Gate North,51.5398398,-0.0284987,other
node/61101767,Victoria Park,51.5396961,-0.0275089,other
node/61328981,North Entrance,51.4963198,-0.1085897,other
node/64694457,London Bridge City Pier,51.5069462,-0.0846373,ferry_terminal
node/64767750,Tower Hill,51.5098716,-0.0766367,stop_position
node/64772416,Cannon Street,51.5114806,-0.0903013,stop_position
node/64775110,Mansion House,51.5118216,-0.0952117,stop_position
node/70739100,Embankment,51.5066338,-0.1229841,stop_position
node/70804547,Old Street,51.5256284,-0.0876094,station
node/70833764,Tottenham Court Road,51.5153108,-0.1298795,stop_position
node/70833777,Leicester Square,51.5119071,-0.1283486,stop_position
node/71497415,Portobello Road,51.5166593,-0.2061949,stop_position
node/80820200,Primrose Hill,51.5430599,-0.1541668,other
node/87393551,Poplar Platform 1,51.5077012,-0.0162997,stop_position
node/87463681,London St Pancras,51.5334428,-0.1280587,stop_position
node/88803470,East Gate,51.4837842,-0.0040097,other
node/89436143,Queens Park Junction,51.5333132,-0.2099441,other
node/89436145,Queen's Park,51.5341642,-0.2048001,stop_position
node/94243629,William Booth,51.5200413,-0.0557534,memorial
node/94244330,Albion Health Centre,51.5199458,-0.0572096,doctors
node/95984585,Duke of York Square,51.4911755,-0.1605852,stop_position
node/95989441,Edward VII,51.5204662,-0.053713,monument
node/96008565,Bistrotheque,51.5340961,-0.0560633,restaurant
node/96089072,London Victoria,51.4951377,-0.1435984,stop_position
node/96093147,South Kensington,51.4941486,-0.1743191,stop_position
node/96099738,Meath Gardens,51.5274814,-0.0446169,other
node/96229448,Mithai Ghar,51.517788,-0.0656989,restaurant
node/100293190,Old Fire Station,51.5067273,-0.0362479,parking
node/100327795,Surrey Quays Leisure Park,51.4956984,-0.0459063,stop_position
node/101309706,Deptford,51.4836594,-0.0383684,other
node/102703556,Old Jamaica Road,51.498386,-0.0709434,stop_position
node/102983246,Blackwall,51.5088773,-0.0069133,other
node/102995776,Stansfeld Road / Royal Albert DLR Stn,51.5102213,0.047423,stop_position
node/104401012,China Hall Gate,51.4939725,-0.0491494,other
node/116097320,The Alice,51.5149285,-0.0778751,pub
node/116097730,The Lion Houndsditch,51.5148281,-0.0781193,pub
node/117921884,Upton Park,51.535378,0.0350852,stop_position
node/119274464,King's Cross St Pancras,51.530609,-0.1239491,station
node/128329850,The Camel,51.4935531,-0.1418267,pub
node/128348464,Pimilco Spice,51.4872464,-0.1445726,other
node/129706558,CTRL Corsica Street ventilation Shaft,51.5470325,-0.1005762,other
node/129706565,CTRL Graham Road Ventilation Shaft,51.5470119,-0.0612538,other
node/129879246,Swiss Cottage Exit 4&5,51.5435796,-0.1756725,other
node/129956964,Mornington Crescent,51.5343579,-0.1385393,stop_position
node/129996254,Bromley-By-Bow,51.5247889,-0.0115318,stop_position
node/130192445,Nursery Gate,51.5395257,0.0227269,other
node/130210673,The Serpentine Lido Cafe,51.5046688,-0.1696555,cafe
node/133043403,Mile End,51.5252217,-0.0334143,other
node/133190031,Stepney Green,51.5219245,-0.0466194,other
node/133191330,Tesco Express,51.5220895,-0.0460002,convenience
node/135539895,Fulmer Road,51.5140377,0.0423181,stop_position
node/135770208,Hyde Park Corner,51.5032992,-0.1507052,other
node/135791490,Clipstone Street Parking,51.5215218,-0.140931,parking
node/137790430,Dhara News,51.5216251,-0.0452211,convenience
node/137790992,Cost u Less,51.5215243,-0.0451518,convenience
node/137791309,Medichem Pharmacy,51.5213817,-0.045052,chemist
node/137791776,Stepney Fruit & Veg,51.5213412,-0.0450239,convenience
node/140402946,Shepherd's Bush Library,51.50587,-0.2243572,library
node/140681851,Starbucks,51.4989916,-0.1354995,cafe
node/140697749,Greggs,51.4982302,-0.1352163,fast_food
node/142435502,135 bar & lounge,51.5229869,-0.0552609,bar
node/142436112,Cambridge Supermarket,51.5230567,-0.0545305,convenience
node/142528191,Leyland SDM,51.5210289,-0.0496592,doityourself
node/148782410,The White Ferry,51.4889866,-0.1467405,pub
node/158685115,Speke Memorial,51.509005,-0.1791678,memorial
node/160548974,The Morgan Arms,51.5279082,-0.0309841,pub
node/166847830,Punchinello Gate,51.5191579,-0.0754038,other
node/166860072,"Aldgate East, Exit 2, High Street (north side), Toynbee Hall, Petticoat Lane Market",51.5153066,-0.0721135,other
node/166889543,FreeNow Driver Office,51.5031972,-0.1011882,yes
node/166967411,The Pembroke Castle,51.5425434,-0.1548897,pub
node/169355678,Bon Gusto,51.4992102,-0.1378188,restaurant
node/169359416,Embassy of the Republic of North Macedonia,51.4992223,-0.1378841,diplomatic
node/169368767,Bank Restaurant & Bar,51.4986304,-0.1372558,restaurant
node/169373136,Prime Dry Cleaners,51.4991055,-0.1385776,dry_cleaning
node/169384510,The Pineapple,51.4986377,-0.139521,pub
node/169436940,Buckingham Coffee Lounge,51.4987752,-0.1412257,cafe
node/169440015,Cask & Glass,51.4985497,-0.1402518,pub
node/169461881,High Commission of Eswatini,51.4995081,-0.1400273,diplomatic
node/175684023,Hen and Chickens theatre & bar,51.5460243,-0.1019468,pub
node/178777637,Charing Cross,51.5075319,-0.1283355,stop_position
node/178805960,Waterloo,51.5025368,-0.1125462,stop_position
node/178811287,Metropolitan Junction,51.5043554,-0.0946579,other
node/180403503,Spaghetti House,51.5186204,-0.1214512,restaurant
node/181505582,Barbican,51.5202304,-0.0987257,stop_position
node/181609639,Sloane Square,51.4921741,-0.1555475,stop_position
node/182180403,Willesden Junction,51.5318459,-0.2433983,stop_position
node/182244786,Earl's Court,51.4916113,-0.1941231,stop_position
node/185721649,Selden's Corner,51.4928931,-0.2349392,other
node/203724940,Riverside General Store,51.5073322,-0.0548708,convenience
node/203729672,Limehouse Basin Rubbish Disposal,51.5098232,-0.0366797,waste_disposal
node/207513563,The Cockpit,51.5066413,-0.1688741,garden
node/207583301,The Boathouse,51.5057481,-0.1633307,boat_rental
node/207631298,White Horse Gate,51.5026335,-0.1558361,other
node/207639305,Cavalry Memorial,51.503119,-0.1559092,memorial
node/208338600,City Road,51.5296972,-0.0977626,other
node/213686196,Tesco Express,51.5197682,-0.225794,convenience
node/221225447,Sir Corbett Woodall,51.5235074,-0.0045849,artwork
node/240631275,Action Bikes,51.5068832,-0.1232747,other
node/243764607,University of Greenwich,51.4825423,-0.0066531,university
node/243814259,Hoxton,51.5323935,-0.086078,other
node/244056695,Beans & Beyond,51.5246924,-0.0752813,cafe
node/244252376,Primrose Hill Junction,51.5432332,-0.155853,other
node/245811393,Blackett,51.4992577,-0.1794194,bicycle_parking
node/246518042,Walkers of Whitehall,51.5067276,-0.1269618,pub
node/246518191,Piccadilly Comedy Club,51.509736,-0.131926,theatre
node/246519847,Halfway II Heaven,51.5084752,-0.1267238,pub
node/246860053,Brayford Square Playgroup,51.5146518,-0.0506843,kindergarten
node/247956786,Bread Ahead,51.5064173,-0.0892636,bakery
node/247956793,Evans Cycles,51.506204,-0.0877234,bicycle
node/247957484,On Your Bike,51.5061488,-0.08721,bicycle
node/247957492,The Horniman,51.5061115,-0.0829214,pub
node/247957874,Brand Academy,51.5084239,-0.1078879,gift
node/247957987,Ping Pong,51.505166,-0.1165376,other
node/247957988,Las Iguanas,51.5055602,-0.1176655,restaurant
node/248074287,El Vino,51.5124286,-0.1040162,bar
node/248175132,Great Eastern Street,51.5265998,-0.0830447,stop_position
node/248175133,Great Eastern Street,51.5266662,-0.082367,stop_position
node/248200076,Oxford Circus,51.5156556,-0.1420167,stop_position
node/248443149,Waterhouse,51.5366022,-0.0789765,restaurant
node/248443157,Shopping Tree Hoxton,51.5287243,-0.0837452,convenience
node/248443159,VB Stores,51.5272456,-0.0834652,convenience
node/248443161,Zeyno Supermarket,51.5309514,-0.0860938,convenience
node/248444184,Sports Bar & Grill,51.525197,-0.0900377,pub
node/248444186,Co-op Food,51.5256052,-0.0905348,supermarket
node/248546654,The Moby Dick,51.4954636,-0.0395511,pub
node/248549872,The Specialist,51.495753,-0.0391581,dry_cleaning
node/248549891,Crighton News,51.4957263,-0.0393555,convenience
node/248553723,Mace,51.4968578,-0.0350703,other
node/248617451,Onega Gate,51.4967482,-0.0390322,stop_position
node/248617998,Stave Hill,51.5010897,-0.0404578,viewpoint
node/249310455,Dockers Inn,51.5048793,-0.0573725,pub
node/249314702,Turk's Head Cafe,51.5042616,-0.0612495,cafe
node/249315771,Hussey's Butchers,51.5051095,-0.0580509,butcher
node/249471729,Broadgate Venus,51.5197126,-0.0804583,artwork
node/250672885,Hackney Wick,51.5427015,-0.0284659,other
node/250673352,Hackney Wick / Trowbridge Road,51.5444073,-0.0294468,stop_position
node/251952326,K2 Telephone Kiosk,51.5113293,-0.1040737,other
node/251952339,Snow Hill,51.5179924,-0.1051321,platform
node/252523582,Judd's Pharmacy,51.5295582,-0.0836755,pharmacy
node/252524761,Hoxton Post Office,51.5298884,-0.0803643,post_office
node/252524762,Shoreditch Library,51.5301768,-0.0800915,library
node/252602371,London Bridge Experience,51.506379,-0.0882654,attraction
node/252615134,Imperial College Health Centre,51.4986558,-0.1721382,doctors
node/252837806,Vauxhall,51.4853722,-0.1231562,stop_position
node/253938462,Royal Docks / Seagull Lane,51.5086002,0.0175213,stop_position
node/254025974,Crestfield Hotel,51.5297557,-0.1224147,hotel
node/254025975,Kings Cross Inn Hotel,51.5301897,-0.1228832,hotel
node/254338996,Horse & Stables,51.49916,-0.1126719,other
node/254383447,Lidl,51.532981,-0.0802413,supermarket
node/254780524,Waterloo Station / Upper Taxi Road,51.5038545,-0.1134409,stop_position
node/254924507,NatWest,51.5189997,-0.1331053,bank
node/255396262,HSBC UK,51.5177608,-0.1092027,atm
node/255396266,Superdrug,51.5145339,-0.0981903,pharmacy
node/255396287,DMB Chemist,51.5141644,-0.0568886,pharmacy
